        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.10498E+00  0.18853E+03        0.223    0.125    0.132    0.132    0.196    0.004        0.553    0.247    0.271    0.292    0.467    0.000
  0.10998E+00  0.23100E+03        0.144    0.128    0.106    0.118    0.148    0.004        0.436    0.355    0.292    0.355    0.427    0.000
  0.11498E+00  0.24600E+03        0.122    0.125    0.098    0.111    0.124    0.004        0.383    0.367    0.285    0.352    0.367    0.000
  0.11998E+00  0.25564E+03        0.110    0.122    0.093    0.108    0.109    0.004        0.356    0.369    0.279    0.348    0.322    0.000
  0.12498E+00  0.26262E+03        0.103    0.120    0.090    0.106    0.100    0.004        0.335    0.364    0.273    0.339    0.294    0.000
  0.12998E+00  0.26812E+03        0.097    0.118    0.089    0.103    0.095    0.004        0.319    0.359    0.269    0.331    0.276    0.000
  0.13498E+00  0.27243E+03        0.094    0.117    0.088    0.101    0.092    0.003        0.307    0.352    0.266    0.322    0.268    0.000
  0.13998E+00  0.27662E+03        0.091    0.116    0.087    0.099    0.089    0.003        0.293    0.344    0.261    0.311    0.257    0.000
  0.14498E+00  0.27889E+03        0.089    0.114    0.085    0.097    0.093    0.003        0.292    0.340    0.259    0.306    0.271    0.000
  0.14998E+00  0.28111E+03        0.088    0.112    0.084    0.095    0.096    0.003        0.287    0.334    0.257    0.300    0.284    0.000
  0.15498E+00  0.28226E+03        0.087    0.110    0.083    0.094    0.098    0.003        0.290    0.329    0.258    0.299    0.297    0.000
  0.15998E+00  0.28544E+03        0.085    0.109    0.083    0.092    0.090    0.003        0.281    0.325    0.256    0.291    0.271    0.000
  0.16498E+00  0.28865E+03        0.084    0.108    0.082    0.091    0.084    0.003        0.273    0.316    0.251    0.281    0.248    0.000
  0.16998E+00  0.29131E+03        0.082    0.107    0.082    0.090    0.082    0.003        0.267    0.312    0.247    0.275    0.240    0.000
  0.17498E+00  0.29363E+03        0.082    0.107    0.081    0.088    0.082    0.003        0.264    0.306    0.245    0.267    0.236    0.000
  0.17998E+00  0.29577E+03        0.081    0.106    0.081    0.087    0.081    0.003        0.260    0.302    0.244    0.261    0.234    0.000
  0.18498E+00  0.29767E+03        0.080    0.105    0.080    0.085    0.080    0.003        0.258    0.298    0.241    0.255    0.229    0.000
  0.18998E+00  0.30000E+03        0.080    0.104    0.080    0.085    0.078    0.003        0.253    0.294    0.239    0.250    0.222    0.000
  0.19498E+00  0.30154E+03        0.080    0.103    0.079    0.084    0.079    0.003        0.252    0.290    0.237    0.248    0.225    0.000
  0.19998E+00  0.30362E+03        0.079    0.103    0.079    0.083    0.077    0.003        0.245    0.287    0.236    0.242    0.219    0.000
  0.20498E+00  0.30537E+03        0.078    0.102    0.079    0.082    0.077    0.003        0.243    0.283    0.235    0.238    0.219    0.000
  0.20998E+00  0.30686E+03        0.078    0.102    0.079    0.081    0.077    0.003        0.241    0.280    0.233    0.235    0.217    0.000
  0.21498E+00  0.30875E+03        0.078    0.101    0.079    0.080    0.076    0.003        0.237    0.277    0.232    0.230    0.215    0.000
  0.21998E+00  0.31003E+03        0.078    0.100    0.078    0.080    0.076    0.003        0.238    0.274    0.231    0.228    0.214    0.000
  0.22498E+00  0.31127E+03        0.077    0.100    0.078    0.079    0.077    0.003        0.237    0.270    0.230    0.224    0.218    0.000
  0.22998E+00  0.31312E+03        0.077    0.099    0.078    0.078    0.076    0.003        0.234    0.267    0.229    0.220    0.213    0.000
  0.23498E+00  0.31455E+03        0.076    0.099    0.078    0.078    0.076    0.003        0.233    0.265    0.228    0.217    0.211    0.000
  0.23998E+00  0.31558E+03        0.076    0.099    0.078    0.077    0.077    0.003        0.234    0.262    0.228    0.213    0.213    0.000
  0.24498E+00  0.31720E+03        0.076    0.098    0.078    0.076    0.075    0.003        0.232    0.260    0.227    0.211    0.208    0.000
  0.24998E+00  0.31823E+03        0.076    0.097    0.078    0.076    0.075    0.003        0.232    0.257    0.227    0.210    0.208    0.000
  0.25498E+00  0.31932E+03        0.075    0.097    0.077    0.075    0.075    0.003        0.231    0.255    0.226    0.207    0.207    0.000
  0.25998E+00  0.32059E+03        0.075    0.097    0.077    0.074    0.075    0.003        0.231    0.253    0.225    0.204    0.206    0.000
  0.26498E+00  0.32168E+03        0.076    0.096    0.077    0.074    0.075    0.003        0.232    0.252    0.225    0.202    0.205    0.000
  0.26998E+00  0.32295E+03        0.075    0.096    0.077    0.073    0.075    0.003        0.229    0.249    0.224    0.199    0.204    0.000
  0.27498E+00  0.32394E+03        0.075    0.095    0.077    0.073    0.074    0.003        0.228    0.247    0.224    0.197    0.203    0.000
  0.27998E+00  0.32503E+03        0.074    0.095    0.077    0.072    0.075    0.003        0.227    0.245    0.224    0.195    0.203    0.000
  0.28498E+00  0.32582E+03        0.075    0.094    0.076    0.071    0.078    0.003        0.230    0.245    0.223    0.194    0.215    0.000
  0.28998E+00  0.32684E+03        0.075    0.094    0.076    0.071    0.075    0.003        0.228    0.242    0.222    0.192    0.207    0.000
  0.29498E+00  0.32726E+03        0.075    0.093    0.076    0.070    0.079    0.003        0.230    0.241    0.223    0.192    0.222    0.000
  0.29998E+00  0.32838E+03        0.075    0.093    0.076    0.070    0.076    0.003        0.227    0.239    0.223    0.190    0.215    0.000
