        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.10498E+00  0.29897E+03        0.083    0.102    0.082    0.090    0.082    0.002        0.256    0.283    0.248    0.254    0.238    0.000
  0.10998E+00  0.30054E+03        0.083    0.101    0.081    0.089    0.081    0.002        0.254    0.279    0.246    0.249    0.237    0.000
  0.11498E+00  0.30223E+03        0.082    0.101    0.081    0.088    0.081    0.002        0.252    0.275    0.245    0.244    0.236    0.000
  0.11998E+00  0.30387E+03        0.082    0.100    0.081    0.087    0.080    0.002        0.250    0.272    0.244    0.240    0.234    0.000
  0.12498E+00  0.30546E+03        0.081    0.099    0.081    0.086    0.080    0.002        0.248    0.269    0.243    0.236    0.233    0.000
  0.12998E+00  0.30701E+03        0.081    0.099    0.080    0.085    0.080    0.002        0.246    0.266    0.242    0.232    0.232    0.000
  0.13497E+00  0.30852E+03        0.081    0.098    0.080    0.084    0.079    0.002        0.244    0.263    0.241    0.228    0.231    0.000
  0.13997E+00  0.30998E+03        0.080    0.097    0.080    0.083    0.079    0.002        0.243    0.260    0.240    0.224    0.229    0.000
  0.14497E+00  0.31141E+03        0.080    0.097    0.080    0.082    0.079    0.002        0.242    0.258    0.239    0.221    0.228    0.000
  0.14997E+00  0.31274E+03        0.080    0.096    0.080    0.081    0.078    0.002        0.240    0.255    0.238    0.218    0.227    0.000
  0.15497E+00  0.31411E+03        0.080    0.096    0.079    0.081    0.078    0.003        0.239    0.253    0.237    0.215    0.226    0.000
  0.15997E+00  0.31542E+03        0.079    0.095    0.079    0.080    0.077    0.003        0.238    0.251    0.237    0.212    0.225    0.000
  0.16497E+00  0.31663E+03        0.079    0.095    0.079    0.079    0.077    0.003        0.237    0.249    0.236    0.209    0.224    0.000
  0.16997E+00  0.31793E+03        0.079    0.095    0.079    0.078    0.076    0.003        0.236    0.247    0.235    0.206    0.223    0.000
  0.17497E+00  0.31916E+03        0.079    0.094    0.079    0.077    0.076    0.003        0.235    0.245    0.235    0.204    0.222    0.000
  0.17997E+00  0.32035E+03        0.079    0.094    0.079    0.077    0.075    0.003        0.234    0.244    0.234    0.201    0.220    0.000
  0.18496E+00  0.32151E+03        0.078    0.093    0.078    0.076    0.075    0.003        0.234    0.242    0.234    0.199    0.219    0.000
  0.18996E+00  0.32264E+03        0.078    0.093    0.078    0.075    0.074    0.003        0.233    0.240    0.234    0.196    0.218    0.000
  0.19496E+00  0.32385E+03        0.078    0.092    0.078    0.074    0.074    0.003        0.232    0.239    0.233    0.194    0.217    0.000
  0.19996E+00  0.32494E+03        0.078    0.092    0.078    0.074    0.073    0.003        0.232    0.237    0.233    0.192    0.216    0.000
  0.20496E+00  0.32601E+03        0.078    0.092    0.078    0.073    0.072    0.003        0.231    0.236    0.233    0.190    0.215    0.000
  0.20996E+00  0.32706E+03        0.078    0.091    0.078    0.073    0.072    0.003        0.230    0.234    0.232    0.188    0.214    0.000
  0.21496E+00  0.32809E+03        0.077    0.091    0.078    0.072    0.071    0.003        0.230    0.233    0.232    0.186    0.213    0.000
  0.21996E+00  0.32910E+03        0.077    0.091    0.078    0.071    0.071    0.003        0.229    0.232    0.232    0.184    0.212    0.000
  0.22496E+00  0.33010E+03        0.077    0.090    0.078    0.071    0.070    0.003        0.228    0.230    0.232    0.182    0.212    0.000
  0.22995E+00  0.33109E+03        0.077    0.090    0.077    0.070    0.070    0.003        0.228    0.229    0.231    0.181    0.211    0.000
  0.23495E+00  0.33206E+03        0.077    0.090    0.077    0.070    0.069    0.003        0.227    0.228    0.231    0.179    0.210    0.000
  0.23995E+00  0.33302E+03        0.077    0.089    0.077    0.069    0.069    0.003        0.227    0.227    0.231    0.177    0.210    0.000
  0.24495E+00  0.33397E+03        0.076    0.089    0.077    0.069    0.069    0.003        0.226    0.226    0.231    0.176    0.209    0.000
  0.24995E+00  0.33491E+03        0.076    0.089    0.077    0.068    0.068    0.003        0.225    0.225    0.231    0.174    0.209    0.000
  0.25495E+00  0.33584E+03        0.076    0.089    0.077    0.068    0.068    0.003        0.225    0.224    0.231    0.173    0.208    0.000
  0.25995E+00  0.33675E+03        0.076    0.088    0.077    0.067    0.067    0.003        0.224    0.223    0.231    0.171    0.208    0.000
  0.26495E+00  0.33766E+03        0.076    0.088    0.077    0.067    0.067    0.003        0.224    0.222    0.230    0.170    0.208    0.000
  0.26995E+00  0.33856E+03        0.076    0.088    0.077    0.066    0.067    0.003        0.223    0.221    0.230    0.168    0.207    0.000
  0.27495E+00  0.33945E+03        0.076    0.088    0.077    0.066    0.066    0.003        0.223    0.220    0.230    0.167    0.207    0.000
  0.27994E+00  0.34033E+03        0.075    0.087    0.077    0.065    0.066    0.003        0.222    0.220    0.230    0.166    0.207    0.000
  0.28494E+00  0.34121E+03        0.075    0.087    0.077    0.065    0.066    0.003        0.222    0.219    0.230    0.164    0.207    0.000
  0.28994E+00  0.34207E+03        0.075    0.087    0.077    0.064    0.065    0.003        0.221    0.218    0.230    0.163    0.207    0.000
  0.29494E+00  0.34292E+03        0.075    0.087    0.077    0.064    0.065    0.003        0.221    0.218    0.231    0.162    0.207    0.000
  0.29994E+00  0.34376E+03        0.075    0.087    0.077    0.063    0.065    0.003        0.220    0.217    0.231    0.161    0.207    0.000
