     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.00000     0.2789E+03  0.2794E+03  0.2781E+03  0.1122E+03  0.1127E+03  0.1114E+03  0.8309E+02  0.8359E+02  0.8233E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.02309     0.2789E+03  0.2794E+03  0.2782E+03  0.1122E+03  0.1127E+03  0.1114E+03  0.8303E+02  0.8357E+02  0.8237E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.04618     0.2790E+03  0.2794E+03  0.2782E+03  0.1121E+03  0.1126E+03  0.1114E+03  0.8294E+02  0.8353E+02  0.8241E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.06927     0.2790E+03  0.2795E+03  0.2783E+03  0.1121E+03  0.1126E+03  0.1114E+03  0.8284E+02  0.8350E+02  0.8242E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.09235     0.2791E+03  0.2797E+03  0.2784E+03  0.1120E+03  0.1126E+03  0.1113E+03  0.8271E+02  0.8347E+02  0.8242E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.11543     0.2791E+03  0.2798E+03  0.2785E+03  0.1119E+03  0.1126E+03  0.1113E+03  0.8257E+02  0.8346E+02  0.8240E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.13850     0.2792E+03  0.2800E+03  0.2787E+03  0.1118E+03  0.1126E+03  0.1112E+03  0.8242E+02  0.8345E+02  0.8237E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.16157     0.2793E+03  0.2803E+03  0.2788E+03  0.1116E+03  0.1126E+03  0.1111E+03  0.8225E+02  0.8345E+02  0.8231E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.18463     0.2794E+03  0.2805E+03  0.2789E+03  0.1115E+03  0.1126E+03  0.1110E+03  0.8208E+02  0.8346E+02  0.8224E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.20768     0.2795E+03  0.2808E+03  0.2791E+03  0.1113E+03  0.1126E+03  0.1109E+03  0.8189E+02  0.8348E+02  0.8216E+02     0.0000E+00  0.0000E+00  0.0000E+00
